Transaction_ID,Customer_ID,Brand,Purchase_Amount,Cashback,Payment_Method,Transaction_Count,Fraud
T217784,C110659,Flipkart,6557,445,Credit Card,2,0
T217785,C123433,MakeMyTrip,3815,4,Credit Card,2,0
T217786,C120453,MakeMyTrip,478,363,Debit Card,1,0
T217787,C118788,Flipkart,4040,235,Debit Card,2,0
T217788,C123276,Uber,1700,463,Net Banking,1,0
T217789,C112650,Swiggy,5458,379,Credit Card,2,0
T217790,C120648,Swiggy,3698,233,Debit Card,3,0
T217791,C116862,PVR,8301,182,Credit Card,2,0
T217792,C106274,Myntra,2679,39,UPI,3,0
T217793,C108823,Swiggy,456,476,Credit Card,4,0
T217794,C116943,Zomato,6456,396,Debit Card,1,0
T217795,C106319,Amazon,3778,87,UPI,1,0
T217796,C101767,Amazon,3680,427,UPI,1,0
T217797,C110744,Swiggy,2059,51,Net Banking,1,0
T217798,C115098,Swiggy,8130,449,Credit Card,5,0
T217799,C100569,PVR,8045,9,Credit Card,1,0
T217800,C100143,Flipkart,8035,422,UPI,1,0
T217801,C105020,Uber,7423,341,UPI,2,0
T217802,C113680,MakeMyTrip,2783,326,Credit Card,1,0
T217803,C119136,Zomato,1095,223,Debit Card,2,0
T217804,C112891,Amazon,3492,459,UPI,3,0
T217805,C124876,Myntra,983,384,Net Banking,3,0
T217806,C117863,Nykaa,989,38,Debit Card,2,0
T217807,C117249,PVR,9018,81,Credit Card,4,0
T217808,C115183,Zomato,5639,98,Net Banking,1,0
T217809,C103515,Flipkart,4988,492,UPI,4,0
T217810,C113045,Zomato,1993,105,Credit Card,4,0
T217811,C104953,Zomato,2846,43,Net Banking,2,0
T217812,C122805,PVR,5014,221,Net Banking,1,0
T217813,C118328,Nykaa,8671,53,UPI,1,0
T217814,C121335,Swiggy,8678,438,Net Banking,4,0
T217815,C103334,Ajio,9250,351,Net Banking,2,0
T217816,C122420,Flipkart,9516,434,UPI,2,1
T217817,C104160,Myntra,8398,30,Debit Card,5,0
T217818,C123425,Uber,1993,35,Debit Card,1,0
T217819,C113553,Flipkart,6908,125,Credit Card,2,0
T217820,C102832,PVR,4702,283,Debit Card,3,0
T217821,C106875,PVR,4240,312,Debit Card,1,0
T217822,C111252,Swiggy,1799,467,UPI,1,0
T217823,C117554,Uber,7975,92,Net Banking,3,0
T217824,C123517,Uber,1954,133,Net Banking,1,0
T217825,C113102,Zomato,5969,203,UPI,1,0
T217826,C113197,Myntra,4035,218,Credit Card,4,0
T217827,C112087,Ajio,4101,454,Net Banking,2,0
T217828,C121249,Zomato,1852,161,Credit Card,1,0
T217829,C119466,Flipkart,6792,338,UPI,1,0
T217830,C116927,Myntra,9204,108,Credit Card,3,0
T217831,C118029,Flipkart,9615,70,Credit Card,2,1
T217832,C107842,Zomato,1079,414,UPI,1,0
T217833,C114920,Ajio,6301,78,Debit Card,3,0
T217834,C103873,PVR,9188,309,Debit Card,4,0
T217835,C109195,Myntra,447,77,Credit Card,1,0
T217836,C111976,MakeMyTrip,7907,257,Net Banking,2,0
T217837,C123743,Uber,7314,149,Net Banking,1,0
T217838,C105166,Zomato,8521,402,UPI,3,0
T217839,C113064,Amazon,7260,102,Credit Card,1,0
T217840,C104570,Zomato,553,236,Credit Card,2,0
T217841,C117883,Flipkart,6159,103,Debit Card,1,0
T217842,C117888,Ajio,4793,272,Net Banking,1,0
T217843,C101959,PVR,7280,133,Debit Card,3,0
T217844,C114765,Myntra,359,80,Debit Card,3,0
T217845,C120211,Flipkart,848,137,Debit Card,3,0
T217846,C103501,MakeMyTrip,7995,489,Credit Card,2,0
T217847,C100104,Ajio,6437,83,UPI,1,0
T217848,C119166,Ajio,2355,400,Net Banking,3,0
T217849,C115529,Myntra,3418,289,Debit Card,2,0
T217850,C103636,Swiggy,4844,302,Net Banking,3,0
T217851,C103744,MakeMyTrip,4954,348,Credit Card,1,0
T217852,C106518,Nykaa,1853,390,Credit Card,1,0
T217853,C106293,Myntra,6817,242,UPI,2,0
T217854,C123353,MakeMyTrip,8426,235,Debit Card,4,0
T217855,C118951,Swiggy,8369,53,UPI,2,0
T217856,C118312,PVR,3566,62,UPI,1,0
T217857,C113194,Ajio,9055,221,UPI,1,0
T217858,C118398,Zomato,6832,378,UPI,4,0
T217859,C107126,Zomato,8086,319,UPI,2,0
T217860,C117700,Nykaa,5201,467,Debit Card,2,0
T217861,C118034,Ajio,5801,348,Net Banking,3,0
T217862,C101043,Zomato,2072,132,Net Banking,2,0
T217863,C120851,Swiggy,703,188,Credit Card,1,0
T217864,C110415,Zomato,891,258,UPI,1,0
T217865,C124150,Nykaa,8710,360,Debit Card,2,0
T217866,C101672,PVR,8788,346,Credit Card,1,0
T217867,C122573,Nykaa,3946,334,Credit Card,1,0
T217868,C114033,Zomato,7212,496,Credit Card,2,0
T217869,C100123,Nykaa,9828,270,Debit Card,1,1
T217870,C107389,Swiggy,4649,460,Net Banking,3,0
T217871,C104377,PVR,5999,349,Net Banking,4,0
T217872,C123823,Myntra,5759,154,Net Banking,1,0
T217873,C107985,MakeMyTrip,7883,246,Debit Card,1,0
T217874,C118447,Zomato,7264,29,Credit Card,2,0
T217875,C115737,Amazon,2367,352,Credit Card,1,0
T217876,C109530,Nykaa,9174,251,Net Banking,3,0
T217877,C118271,PVR,5446,292,Net Banking,1,0
T217878,C101445,Uber,5365,111,Debit Card,2,0
T217879,C115805,Amazon,5694,436,UPI,2,0
T217880,C112538,Myntra,3740,247,Credit Card,1,0
T217881,C118384,Amazon,3181,474,Debit Card,1,0
T217882,C110482,Uber,243,264,Net Banking,3,0
T217883,C106000,MakeMyTrip,1451,374,UPI,1,0
T217884,C115907,PVR,7978,122,UPI,3,0
T217885,C110805,Ajio,9113,50,Debit Card,1,0
T217886,C110702,Flipkart,8862,14,Credit Card,1,0
T217887,C120531,Ajio,2707,180,UPI,3,0
T217888,C115911,MakeMyTrip,4434,251,UPI,2,0
T217889,C107567,Flipkart,814,109,Net Banking,2,0
T217890,C100239,MakeMyTrip,8227,141,Net Banking,1,0
T217891,C118553,Amazon,4352,62,Credit Card,3,0
T217892,C118043,PVR,2490,122,Credit Card,3,0
T217893,C123909,MakeMyTrip,1431,352,UPI,2,0
T217894,C124964,Amazon,3208,100,Net Banking,3,0
T217895,C122158,Flipkart,1592,255,UPI,3,0
T217896,C104391,MakeMyTrip,325,452,Credit Card,2,0
T217897,C106218,Amazon,3461,358,Net Banking,4,0
T217898,C116865,Ajio,9813,267,Debit Card,1,1
T217899,C106968,Flipkart,9328,12,Debit Card,1,0
T217900,C116368,Flipkart,6170,193,Debit Card,2,0
T217901,C101393,Amazon,3124,64,UPI,1,0
T217902,C113255,Nykaa,7505,176,Debit Card,1,0
T217903,C112327,MakeMyTrip,1715,236,Debit Card,1,0
T217904,C111629,Nykaa,2877,265,UPI,2,0
T217905,C103006,Amazon,6136,241,Net Banking,1,0
T217906,C103351,Myntra,6395,37,Debit Card,1,0
T217907,C117761,Uber,9813,112,UPI,1,1
T217908,C121543,Amazon,3266,26,Net Banking,1,0
T217909,C101011,MakeMyTrip,9993,343,Debit Card,1,1
T217910,C102753,Nykaa,615,385,Debit Card,1,0
T217911,C124824,Nykaa,8041,68,Debit Card,1,0
T217912,C101938,Ajio,2309,398,Debit Card,1,0
T217913,C112429,Swiggy,2577,203,Net Banking,2,0
T217914,C114948,PVR,2402,430,UPI,3,0
T217915,C113587,Uber,3066,32,Net Banking,2,0
T217916,C118232,Zomato,2068,167,Net Banking,2,0
T217917,C109619,Amazon,2805,367,Debit Card,2,0
T217918,C103700,Myntra,1417,108,Net Banking,2,0
T217919,C104894,Flipkart,5940,246,Net Banking,1,0
T217920,C122556,Uber,1155,374,Debit Card,4,0
T217921,C116842,Uber,2899,237,UPI,3,0
T217922,C119383,MakeMyTrip,2210,85,Net Banking,3,0
T217923,C105939,Ajio,5881,487,Debit Card,1,0
T217924,C113898,Nykaa,3024,387,Credit Card,1,0
T217925,C112105,Flipkart,9951,37,Debit Card,1,1
T217926,C100111,Swiggy,9350,351,Credit Card,2,0
T217927,C112817,Ajio,9249,128,Debit Card,2,0
T217928,C117401,MakeMyTrip,3418,152,UPI,3,0
T217929,C109608,Zomato,8055,145,Credit Card,3,0
T217930,C124957,Flipkart,5293,106,Debit Card,3,0
T217931,C116956,Ajio,9234,289,UPI,4,0
T217932,C115301,Myntra,4362,222,UPI,3,0
T217933,C111083,Zomato,3907,459,Net Banking,1,0
T217934,C105888,Uber,728,322,UPI,5,0
T217935,C119017,Nykaa,6941,159,Debit Card,2,0
T217936,C106444,Nykaa,7142,260,Debit Card,3,0
T217937,C117320,Flipkart,746,7,Net Banking,2,0
T217938,C105831,Ajio,8872,203,UPI,2,0
T217939,C115640,Nykaa,2676,237,UPI,2,0
T217940,C124733,MakeMyTrip,6065,347,Credit Card,2,0
T217941,C124491,Myntra,6043,446,Credit Card,2,0
T217942,C118892,Swiggy,7361,219,Credit Card,2,0
T217943,C104511,Zomato,2601,110,Credit Card,2,0
T217944,C103717,Uber,3927,412,UPI,1,0
T217945,C112146,Amazon,7870,104,Credit Card,2,0
T217946,C120282,Zomato,7763,432,UPI,2,0
T217947,C107053,Flipkart,802,251,Net Banking,1,0
T217948,C112182,PVR,7421,7,Net Banking,3,0
T217949,C100588,Ajio,6734,449,Net Banking,1,0
T217950,C118045,Nykaa,3412,95,Debit Card,1,0
T217951,C123895,MakeMyTrip,2603,201,Net Banking,1,0
T217952,C121551,Ajio,2110,59,Credit Card,4,0
T217953,C118619,PVR,8537,84,Net Banking,1,0
T217954,C122830,Nykaa,7079,187,Net Banking,1,0
T217955,C122665,Myntra,2028,358,Debit Card,1,0
T217956,C115879,PVR,8886,15,Net Banking,3,0
T217957,C106481,Nykaa,3338,451,Credit Card,2,0
T217958,C123217,Amazon,5159,425,Credit Card,2,0
T217959,C115947,MakeMyTrip,7742,164,UPI,2,0
T217960,C101264,Uber,4680,272,Credit Card,4,0
T217961,C103481,Nykaa,5568,194,Credit Card,2,0
T217962,C124970,Swiggy,8929,446,UPI,3,0
T217963,C115370,Flipkart,6403,206,UPI,1,0
T217964,C121683,MakeMyTrip,6673,47,Debit Card,1,0
T217965,C118589,MakeMyTrip,2584,367,Debit Card,3,0
T217966,C111437,Ajio,8949,160,Debit Card,2,0
T217967,C124192,Flipkart,3937,98,UPI,3,0
T217968,C121171,Nykaa,6785,214,Net Banking,2,0
T217969,C106683,Flipkart,143,206,Credit Card,1,0
T217970,C116574,Flipkart,3346,124,UPI,1,0
T217971,C120211,Swiggy,7162,84,UPI,3,0
T217972,C107225,Myntra,2209,210,Debit Card,2,0
T217973,C119116,Ajio,281,251,UPI,3,0
T217974,C116296,Ajio,9774,409,Credit Card,1,1
T217975,C107401,Swiggy,2123,441,Debit Card,2,0
T217976,C113639,Amazon,5970,226,Debit Card,3,0
T217977,C118213,Swiggy,9513,381,Debit Card,2,1
T217978,C105612,Zomato,9416,151,Credit Card,1,0
T217979,C120730,Ajio,951,70,Net Banking,1,0
T217980,C107125,Myntra,390,144,UPI,1,0
T217981,C109765,Amazon,5450,159,Debit Card,2,0
T217982,C121939,Zomato,2990,429,UPI,1,0
T217983,C120525,Zomato,3685,339,Debit Card,2,0
T217984,C112596,PVR,6006,426,Credit Card,2,0
T217985,C124193,Amazon,7677,32,Net Banking,2,0
T217986,C120052,Ajio,5126,490,UPI,2,0
T217987,C115355,MakeMyTrip,6045,421,Credit Card,1,0
T217988,C118044,Myntra,289,174,UPI,2,0
T217989,C115264,Ajio,5200,43,Net Banking,4,0
T217990,C119064,Swiggy,3813,213,Debit Card,2,0
T217991,C118383,Uber,4469,197,Debit Card,2,0
T217992,C123353,PVR,3841,413,Credit Card,4,0
T217993,C100347,Ajio,9568,313,Net Banking,2,1
T217994,C116109,Flipkart,888,234,Debit Card,2,0
T217995,C107592,Swiggy,4699,155,Debit Card,4,0
T217996,C117672,Nykaa,1189,275,Debit Card,2,0
T217997,C109313,Ajio,5599,450,Credit Card,1,0
T217998,C122730,Nykaa,1849,217,UPI,3,0
T217999,C112434,Uber,8861,146,UPI,3,0
T218000,C120855,Uber,4178,427,Debit Card,3,0
T218001,C106769,Uber,5634,451,Net Banking,1,0
T218002,C106187,Uber,612,158,Credit Card,3,0
T218003,C114565,Myntra,200,184,Net Banking,2,0
T218004,C118182,PVR,847,199,Credit Card,3,0
T218005,C102882,Flipkart,8038,258,Debit Card,2,0
T218006,C106279,Amazon,6296,151,Credit Card,2,0
T218007,C111848,MakeMyTrip,556,481,Debit Card,2,0
T218008,C111060,Swiggy,1455,101,Net Banking,3,0
T218009,C103854,Nykaa,9033,290,Credit Card,3,0
T218010,C124583,Ajio,2955,252,Credit Card,3,0
T218011,C117655,Nykaa,7931,33,Credit Card,2,0
T218012,C118128,PVR,8797,55,Credit Card,3,0
T218013,C100753,PVR,9749,220,UPI,2,1
T218014,C124799,Uber,5893,462,Net Banking,3,0
T218015,C115296,Ajio,1755,55,Net Banking,2,0
T218016,C108701,PVR,3430,209,Debit Card,4,0
T218017,C112845,Swiggy,8709,459,Debit Card,1,0
T218018,C111363,Ajio,1662,428,Debit Card,2,0
T218019,C117929,Myntra,3368,123,UPI,1,0
T218020,C122119,Ajio,893,480,Net Banking,1,0
T218021,C119503,PVR,8973,423,Net Banking,3,0
T218022,C120926,Ajio,7694,275,Credit Card,2,0
T218023,C112988,Nykaa,9761,115,Debit Card,1,1
T218024,C102656,MakeMyTrip,9694,259,Net Banking,2,1
T218025,C123243,Swiggy,8663,274,Debit Card,3,0
T218026,C103468,Uber,4659,242,Credit Card,1,0
T218027,C105726,Ajio,5296,381,Credit Card,1,0
T218028,C104302,MakeMyTrip,2701,499,Debit Card,1,0
T218029,C111618,Ajio,1194,77,Credit Card,3,0
T218030,C102312,Swiggy,6374,453,UPI,1,0
T218031,C100069,PVR,5550,460,Credit Card,3,0
T218032,C120452,Flipkart,5032,433,Debit Card,1,0
T218033,C122722,Myntra,1583,151,Net Banking,1,0
T218034,C112523,Zomato,7109,467,Net Banking,1,0
T218035,C105479,Swiggy,3059,82,Net Banking,1,0
T218036,C117293,Uber,9164,148,UPI,2,0
T218037,C119184,Flipkart,9719,142,Credit Card,1,1
T218038,C124240,MakeMyTrip,6338,423,Credit Card,2,0
T218039,C121952,Ajio,4239,286,Credit Card,1,0
T218040,C109059,MakeMyTrip,1077,192,Credit Card,1,0
T218041,C119185,Uber,4776,62,UPI,2,0
T218042,C103808,Swiggy,2645,407,UPI,3,0
T218043,C107895,Zomato,8606,272,Debit Card,1,0
T218044,C118521,Amazon,1978,122,Net Banking,2,0
T218045,C112425,Zomato,5174,61,UPI,2,0
T218046,C112838,Amazon,5134,65,Net Banking,1,0
T218047,C114865,Amazon,1494,205,Net Banking,1,0
T218048,C123929,Flipkart,4218,159,UPI,3,0
T218049,C120297,Zomato,9447,453,Credit Card,2,0
T218050,C117477,Swiggy,5130,49,Credit Card,3,0
T218051,C120450,Zomato,9830,427,Credit Card,2,1
T218052,C116708,MakeMyTrip,7331,373,Debit Card,1,0
T218053,C120664,Myntra,8186,331,UPI,1,0
T218054,C120526,Ajio,8290,207,UPI,4,0
T218055,C111439,MakeMyTrip,8276,244,Net Banking,2,0
T218056,C100956,Nykaa,880,499,UPI,2,0
T218057,C120871,Ajio,3861,188,Debit Card,1,0
T218058,C106601,Amazon,1601,430,Credit Card,3,0
T218059,C105912,Flipkart,7596,271,Debit Card,1,0
T218060,C117763,Zomato,3288,305,Credit Card,1,0
T218061,C123874,Nykaa,2266,479,Debit Card,1,0
T218062,C104583,Myntra,6603,309,Debit Card,2,0
T218063,C103034,PVR,7842,5,UPI,5,0
T218064,C104438,MakeMyTrip,1556,391,Debit Card,3,0
T218065,C105739,MakeMyTrip,5428,21,UPI,1,0
T218066,C118017,Swiggy,3032,44,Net Banking,1,0
T218067,C118379,Ajio,5931,216,Net Banking,2,0
T218068,C106640,Amazon,4804,127,UPI,1,0
T218069,C110106,PVR,1694,449,Net Banking,2,0
T218070,C102350,Myntra,2419,446,UPI,2,0
T218071,C119940,Flipkart,1408,431,Credit Card,2,0
T218072,C100628,Uber,5853,157,Net Banking,1,0
T218073,C100052,Myntra,7450,63,Net Banking,3,0
T218074,C118194,PVR,9193,113,UPI,1,0
T218075,C122460,Ajio,5311,152,Debit Card,2,0
T218076,C106352,Flipkart,413,432,Net Banking,1,0
T218077,C101561,Ajio,3089,133,Debit Card,3,0
T218078,C101238,Ajio,5750,343,Credit Card,1,0
T218079,C119288,Nykaa,8648,150,Debit Card,2,0
T218080,C121125,Myntra,1439,122,UPI,1,0
T218081,C113562,Nykaa,339,257,UPI,5,0
T218082,C101747,Swiggy,163,284,Debit Card,4,0
T218083,C103746,Myntra,8179,230,Credit Card,1,0
T218084,C104707,Flipkart,2453,198,Net Banking,5,0
T218085,C122505,Uber,482,224,Net Banking,5,0
T218086,C106946,PVR,4597,205,Debit Card,3,0
T218087,C114731,Swiggy,7486,385,Net Banking,2,0
T218088,C113948,Nykaa,7286,366,Net Banking,2,0
T218089,C113806,Ajio,1857,250,Credit Card,2,0
T218090,C111478,Swiggy,1480,334,Debit Card,1,0
T218091,C107084,Amazon,9128,37,Debit Card,3,0
T218092,C120419,Zomato,3869,166,Net Banking,3,0
T218093,C102297,Flipkart,1991,393,Debit Card,4,0
T218094,C104341,Amazon,7616,34,Net Banking,3,0
T218095,C114727,Amazon,9788,427,Debit Card,2,1
T218096,C105402,Flipkart,3817,316,Credit Card,2,0
T218097,C101307,Myntra,475,468,Credit Card,3,0
T218098,C110631,Myntra,7151,373,UPI,2,0
T218099,C108117,MakeMyTrip,9617,53,UPI,1,1
T218100,C121416,Uber,2516,48,Credit Card,2,0
T218101,C104501,PVR,5406,417,Net Banking,1,0
T218102,C106040,Amazon,5464,125,UPI,3,0
T218103,C101863,MakeMyTrip,620,45,Debit Card,1,0
T218104,C110470,MakeMyTrip,1035,341,Credit Card,1,0
T218105,C108423,Nykaa,4450,26,UPI,2,0
T218106,C111998,Nykaa,5393,487,Net Banking,1,0
T218107,C103203,Zomato,6253,393,UPI,1,0
T218108,C110614,Zomato,9251,60,Debit Card,3,0
T218109,C112753,PVR,4016,390,Debit Card,1,0
T218110,C122818,Flipkart,2991,93,Credit Card,2,0
T218111,C120850,Flipkart,7835,356,UPI,2,0
T218112,C122900,Flipkart,9746,423,Debit Card,2,1
T218113,C117123,Uber,8047,275,Debit Card,1,0
T218114,C120944,MakeMyTrip,2943,172,Debit Card,3,0
T218115,C120842,Uber,5278,284,Credit Card,2,0
T218116,C107286,PVR,3335,483,Net Banking,2,0
T218117,C101657,Amazon,9714,231,Credit Card,1,1
T218118,C106497,Amazon,876,370,Credit Card,1,0
T218119,C108679,PVR,4191,3,Credit Card,2,0
T218120,C115279,Flipkart,2750,357,Credit Card,4,0
T218121,C124541,Zomato,3579,398,Net Banking,1,0
T218122,C109588,Amazon,7557,15,Net Banking,3,0
T218123,C106371,Swiggy,2322,246,Net Banking,2,0
T218124,C113491,MakeMyTrip,8665,155,UPI,4,0
T218125,C107973,Nykaa,9216,414,Debit Card,3,0
T218126,C101902,PVR,3253,469,UPI,1,0
T218127,C101839,PVR,1023,471,Debit Card,1,0
T218128,C121292,MakeMyTrip,3398,9,Credit Card,1,0
T218129,C106751,Myntra,6292,71,Credit Card,1,0
T218130,C110613,Myntra,5242,301,Net Banking,1,0
T218131,C114673,MakeMyTrip,1664,444,UPI,3,0
T218132,C117775,MakeMyTrip,5191,62,UPI,3,0
T218133,C100288,PVR,6189,379,Credit Card,3,0
T218134,C114862,PVR,2999,482,Credit Card,1,0
T218135,C121026,Swiggy,8558,449,Credit Card,1,0
T218136,C114393,Amazon,5469,216,Credit Card,1,0
T218137,C100791,Uber,8312,401,Credit Card,1,0
T218138,C116542,PVR,9218,49,Credit Card,2,0
T218139,C106816,Zomato,816,1,UPI,5,0
T218140,C110855,Amazon,3031,68,UPI,3,0
T218141,C111371,Amazon,9525,414,Credit Card,2,1
T218142,C112922,Uber,1983,355,Debit Card,1,0
T218143,C124042,Amazon,6653,98,Credit Card,1,0
T218144,C107529,Amazon,9991,42,Net Banking,2,1
T218145,C122755,Swiggy,4258,239,Credit Card,4,0
T218146,C124458,Amazon,1447,394,Debit Card,1,0
T218147,C119196,Myntra,1818,291,Debit Card,2,0
T218148,C118170,Flipkart,2617,496,Net Banking,1,0
T218149,C102094,Zomato,7385,22,UPI,3,0
T218150,C109666,Ajio,806,19,UPI,1,0
T218151,C107664,Nykaa,2987,415,Net Banking,1,0
T218152,C116391,Zomato,1547,94,UPI,4,0
T218153,C107328,Flipkart,1728,2,Credit Card,3,0
T218154,C106482,Ajio,1819,317,Credit Card,4,0
T218155,C116610,Uber,5372,37,Net Banking,1,0
T218156,C124360,Myntra,7275,181,Net Banking,2,0
T218157,C120460,Swiggy,6188,289,Credit Card,1,0
T218158,C106919,Ajio,2704,242,Debit Card,1,0
T218159,C105755,MakeMyTrip,381,78,Debit Card,1,0
T218160,C107193,PVR,9604,281,Net Banking,3,1
T218161,C111627,MakeMyTrip,1264,272,UPI,3,0
T218162,C112730,Flipkart,9539,26,UPI,2,1
T218163,C116008,Nykaa,7763,484,UPI,2,0
T218164,C116741,MakeMyTrip,2289,444,Credit Card,1,0
T218165,C103938,Ajio,2460,405,Debit Card,1,0
T218166,C122467,Uber,7242,270,Net Banking,4,0
T218167,C122789,Zomato,9992,76,Debit Card,2,1
T218168,C100097,Swiggy,2308,41,UPI,2,0
T218169,C112792,PVR,8694,312,Net Banking,2,0
T218170,C122770,Myntra,1655,245,Credit Card,2,0
T218171,C120495,Myntra,6550,92,UPI,2,0
T218172,C118121,Myntra,790,306,Net Banking,1,0
T218173,C116291,Amazon,9004,422,Credit Card,2,0
T218174,C116909,MakeMyTrip,2337,468,Debit Card,1,0
T218175,C119576,PVR,5764,94,Net Banking,1,0
T218176,C100390,PVR,8042,30,Credit Card,1,0
T218177,C120289,Zomato,1815,365,UPI,3,0
T218178,C119996,Myntra,1837,340,UPI,2,0
T218179,C120922,MakeMyTrip,2367,220,UPI,1,0
T218180,C112112,Zomato,3425,440,Debit Card,1,0
T218181,C109457,Zomato,2071,136,Debit Card,2,0
T218182,C106734,MakeMyTrip,1799,266,Net Banking,4,0
T218183,C100411,Zomato,1687,410,Net Banking,2,0
T218184,C112091,Ajio,2292,302,Net Banking,1,0
T218185,C106653,Nykaa,191,132,Credit Card,1,0
T218186,C119973,Nykaa,5605,4,Credit Card,4,0
T218187,C115084,Ajio,7097,225,Net Banking,2,0
T218188,C106277,Amazon,5716,446,Credit Card,2,0
T218189,C107450,Flipkart,6212,86,UPI,1,0
T218190,C105812,MakeMyTrip,245,383,Credit Card,1,0
T218191,C101000,Flipkart,7284,88,UPI,1,0
T218192,C107184,Nykaa,8354,488,Credit Card,4,0
T218193,C102416,Myntra,1187,47,Credit Card,4,0
T218194,C109533,Flipkart,6122,232,Net Banking,2,0
T218195,C123873,Nykaa,6792,222,Credit Card,1,0
T218196,C123245,Flipkart,137,148,Credit Card,3,0
T218197,C114903,MakeMyTrip,3859,173,Debit Card,1,0
T218198,C123828,Myntra,9437,384,UPI,2,0
T218199,C120322,Uber,9027,180,Credit Card,3,0
T218200,C113659,Zomato,3110,111,Net Banking,2,0
T218201,C110483,Uber,1156,191,Credit Card,1,0
T218202,C108638,Zomato,7246,38,Net Banking,1,0
T218203,C107715,Ajio,9810,441,Net Banking,1,1
T218204,C108364,MakeMyTrip,9524,66,UPI,2,1
T218205,C100948,MakeMyTrip,1693,103,Credit Card,1,0
T218206,C104031,Swiggy,6140,17,Debit Card,2,0
T218207,C116211,Amazon,2767,292,Net Banking,2,0
T218208,C100646,Amazon,6001,230,UPI,2,0
T218209,C113205,Myntra,3088,338,Debit Card,3,0
T218210,C124684,Nykaa,2815,280,Debit Card,2,0
T218211,C123409,Swiggy,9485,4,Net Banking,5,0
T218212,C109435,MakeMyTrip,1161,443,UPI,2,0
T218213,C121535,PVR,1246,412,UPI,2,0
T218214,C102450,Amazon,5945,411,Net Banking,2,0
T218215,C121275,Amazon,6368,462,Net Banking,1,0
T218216,C102901,MakeMyTrip,7781,249,Debit Card,3,0
T218217,C108001,Ajio,5188,9,UPI,3,0
T218218,C105844,Myntra,3728,4,UPI,4,0
T218219,C118117,Amazon,6571,394,UPI,1,0
T218220,C104064,Flipkart,7177,15,Net Banking,1,0
T218221,C124045,Zomato,5102,441,Net Banking,3,0
T218222,C111061,Amazon,724,259,Credit Card,2,0
T218223,C102882,Ajio,1323,424,Credit Card,2,0
T218224,C107743,Zomato,4209,354,Net Banking,2,0
T218225,C111799,PVR,721,455,Debit Card,2,0
T218226,C116139,Myntra,771,228,Net Banking,1,0
T218227,C122084,Myntra,8834,472,Debit Card,1,0
T218228,C111221,Swiggy,7478,419,Credit Card,2,0
T218229,C109555,PVR,4116,332,Debit Card,3,0
T218230,C119424,Amazon,3833,351,Net Banking,1,0
T218231,C108643,PVR,1882,98,Net Banking,3,0
T218232,C111279,Flipkart,8691,93,Debit Card,1,0
T218233,C122243,MakeMyTrip,3057,170,UPI,2,0
T218234,C101794,Myntra,5756,110,UPI,1,0
T218235,C102894,Uber,9882,378,UPI,1,1
T218236,C103824,PVR,5294,81,Debit Card,1,0
T218237,C122007,Flipkart,6668,122,Net Banking,1,0
T218238,C110294,Flipkart,3534,72,Debit Card,2,0
T218239,C106026,Amazon,3208,292,Debit Card,5,0
T218240,C114095,Flipkart,3754,75,Debit Card,3,0
T218241,C118802,Swiggy,1195,166,Net Banking,2,0
T218242,C119886,PVR,7811,371,UPI,3,0
T218243,C122504,Nykaa,2806,414,UPI,3,0
T218244,C110346,Ajio,2774,64,UPI,3,0
T218245,C106774,Ajio,3422,283,Debit Card,2,0
T218246,C102099,Myntra,7875,134,UPI,2,0
T218247,C124960,Myntra,9083,247,UPI,3,0
T218248,C119615,Ajio,7865,105,UPI,1,0
T218249,C114712,Nykaa,8065,151,Credit Card,1,0
T218250,C115431,MakeMyTrip,4360,236,Debit Card,2,0
T218251,C116914,PVR,8706,283,Credit Card,3,0
T218252,C103770,MakeMyTrip,2499,281,Net Banking,1,0
T218253,C112633,Zomato,1264,465,UPI,1,0
T218254,C104008,Nykaa,9155,406,Net Banking,1,0
T218255,C124532,MakeMyTrip,683,365,Debit Card,1,0
T218256,C118547,Ajio,867,369,UPI,2,0
T218257,C102773,Zomato,6058,373,UPI,2,0
T218258,C103309,Flipkart,8645,278,Credit Card,1,0
